theme,title,url,keywords,original_keywords,original_theme,publish_date
"Seguridad, privacidad, datos personales, regulación",Intel wins lengthy EU legal battle over £880m competition fine,https://www.theguardian.com/technology/2024/oct/24/intel-legal-battle-against-eu-880m-fine-competition,privacy,privacy,Right to privacy and data protection,2024-06-21
"Seguridad, privacidad, datos personales, regulación",Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,privacy,privacy,Right to privacy and data protection,2021-09-14
"Seguridad, privacidad, datos personales, regulación",Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance,"privacy, security","privacy, security",Right to privacy and data protection,2018-02-02
"Seguridad, privacidad, datos personales, regulación",Russia’s FSB protected Evil Corp gang that carried out Nato cyber-attacks,https://www.theguardian.com/technology/2024/oct/01/russian-gang-evil-corp-nato-cyber-attacks-protection-fsb-sanctions,"privacy, security","privacy, security",Right to privacy and data protection,2023-04-25
"Seguridad, privacidad, datos personales, regulación",Justice department charges Iranian operatives in Trump campaign hack,https://www.theguardian.com/us-news/2024/sep/27/charges-iran-trump-campaign-hack,security,security,Right to privacy and data protection,2023-12-15
"Seguridad, privacidad, datos personales, regulación",Trump campaign’s suspected Iranian hack may still be happening,https://www.theguardian.com/us-news/2024/sep/24/trump-campaign-iran-hack,"privacy, security","privacy, security",Right to privacy and data protection,2022-08-13
"Seguridad, privacidad, datos personales, regulación","Iran sent hacked Trump documents to Biden campaign, FBI says",https://www.theguardian.com/us-news/2024/sep/19/iran-sent-hacked-trump-documents-to-biden-campaign-fbi-says,security,security,Right to privacy and data protection,2017-03-09
"Seguridad, privacidad, datos personales, regulación",Sweden warns of heightened risk of Russian sabotage,https://www.theguardian.com/world/article/2024/aug/29/sweden-warns-of-heightened-risk-of-russian-sabotage,"privacy, security","privacy, security",Right to privacy and data protection,2024-12-25
"Seguridad, privacidad, datos personales, regulación",‘Serial meets Twin Peaks’ in a true crime tale from Adam Buxton,https://www.theguardian.com/tv-and-radio/2024/oct/24/hear-here-up-in-smoke-podcast,privacy,privacy,Right to privacy and data protection,2022-06-25
"Seguridad, privacidad, datos personales, regulación",‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,privacy,privacy,Right to privacy and data protection,2018-10-17
"Seguridad, privacidad, datos personales, regulación",Elon Musk hopes Trump victory will help his $44bn Twitter bet pay off,https://www.theguardian.com/technology/2024/oct/27/elon-musk-hopes-trump-victory-will-help-his-44bn-twitter-bet-pay-off,privacy,privacy,Right to privacy and data protection,2021-08-11
"Seguridad, privacidad, datos personales, regulación","As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,privacy,privacy,Right to privacy and data protection,2023-06-01
"Seguridad, privacidad, datos personales, regulación","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth,privacy,privacy,Right to privacy and data protection,2021-08-12
"Seguridad, privacidad, datos personales, regulación","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth#comments,privacy,privacy,Right to privacy and data protection,2020-05-03
"Seguridad, privacidad, datos personales, regulación",Pushing Buttons: Is there even any point in making more powerful games consoles?,https://www.theguardian.com/games/2024/oct/23/is-there-even-any-point-in-making-more-powerful-games-consoles,privacy,privacy,Right to privacy and data protection,2022-12-11
"Seguridad, privacidad, datos personales, regulación","Fear the Spotlight review – engrossing, eerie and unexpectedly thought-provoking horror",https://www.theguardian.com/games/2024/oct/23/fear-the-spotlight-review-cozy-game-pals-blumhouse-games,privacy,privacy,Right to privacy and data protection,2018-04-13
"Seguridad, privacidad, datos personales, regulación",‘I am valued here’: the extraordinary film that recreates a disabled boy’s rich digital life,https://www.theguardian.com/film/2024/oct/22/ibelin-film-mats-steen-world-of-warcraft,privacy,privacy,Right to privacy and data protection,2022-03-14
"Seguridad, privacidad, datos personales, regulación",Humanist chaplain Greg Epstein: ‘Our bowed interactions with our phones look like worship’,https://www.theguardian.com/books/2024/oct/27/greg-epstein-tech-agnostic-harvard,privacy,privacy,Right to privacy and data protection,2024-12-30
"Seguridad, privacidad, datos personales, regulación","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies,privacy,privacy,Right to privacy and data protection,2023-06-26
"Seguridad, privacidad, datos personales, regulación","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies#comments,privacy,privacy,Right to privacy and data protection,2017-01-25
"Seguridad, privacidad, datos personales, regulación",Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,"privacy, security","privacy, security",Right to privacy and data protection,2021-02-22
"Seguridad, privacidad, datos personales, regulación","The best Apple iPhones in 2024 – tested, reviewed and ranked",https://www.theguardian.com/technology/article/2024/jul/08/the-best-apple-iphones-in-2024-tested-reviewed-and-ranked,security,security,Right to privacy and data protection,2024-05-25
"Seguridad, privacidad, datos personales, regulación",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research,privacy,privacy,Right to privacy and data protection,2021-07-31
"Seguridad, privacidad, datos personales, regulación",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research#comments,privacy,privacy,Right to privacy and data protection,2018-02-07
"Seguridad, privacidad, datos personales, regulación",TechScape: Elon Musk is stumping hard for Donald Trump,https://www.theguardian.com/global/2024/oct/14/elon-musk-stumping-for-trump,privacy,privacy,Right to privacy and data protection,2023-12-24
"Seguridad, privacidad, datos personales, regulación",Opt out: how to protect your baby’s photos on the internet,https://www.theguardian.com/technology/2024/oct/10/protecting-your-child-photos-online-privacy,"data protection, privacy, security","privacy, security, data protection",Right to privacy and data protection,2021-07-05
"Seguridad, privacidad, datos personales, regulación",TechScape: An elite Silicon Valley school tests a tech fast,https://www.theguardian.com/technology/2024/oct/08/techscape-silicon-valley-school-tech-fast-ai-training,privacy,privacy,Right to privacy and data protection,2022-07-12
"Seguridad, privacidad, datos personales, regulación",If Trump Wins,https://www.nytimes.com/interactive/2024/06/16/us/politics/trump-policy-list-2025.html,security,security,Right to privacy and data protection,2023-12-31
"Seguridad, privacidad, datos personales, regulación",Trump to Rally at Madison Square Garden: Election Live Updates,https://www.nytimes.com/live/2024/10/27/us/harris-trump-election,security,security,Right to privacy and data protection,2023-04-05
"Seguridad, privacidad, datos personales, regulación","What Donald Trump Would Do, in His Own Words - The New York Times",https://www.nytimes.com/interactive/2024/10/25/opinion/what-trump-says.html,security,security,Right to privacy and data protection,2021-11-12
"Seguridad, privacidad, datos personales, regulación","Opinion | Nevertheless, Ted Cruz Persists",https://www.nytimes.com/2024/10/27/opinion/ted-cruz-texas-senate-race.html,security,security,Right to privacy and data protection,2024-01-12
"Seguridad, privacidad, datos personales, regulación",How Years of Government Failure Led to Nigeria’s Worst Flood in Decades,https://www.nytimes.com/2024/10/27/world/africa/nigeria-dam-disaster-flood.html,security,security,Right to privacy and data protection,2020-10-21
"Seguridad, privacidad, datos personales, regulación",Charte sur la protection des données personnelles,https://www.afp.com/fr/charte-sur-la-protection-des-donnees-personnelles,privacy,privacy,Right to privacy and data protection,2019-04-01
"Seguridad, privacidad, datos personales, regulación",The American Who Waged a Tech War on China,https://www.wired.com/story/jake-sullivan-china-tech-profile/,security,security,Right to privacy and data protection,2020-08-21
"Seguridad, privacidad, datos personales, regulación",Meet the Far-Right Constitutional Sheriffs Ready to Assert Control if Trump Loses,https://www.wired.com/story/constitutional-sheriffs-election-denial/,security,security,Right to privacy and data protection,2023-12-29
"Seguridad, privacidad, datos personales, regulación","Judges and Border Police Targeted by Anti-Government Extremists, Doxed as ‘Traitors’",https://www.wired.com/story/judges-border-police-targeted-extremism/,security,security,Right to privacy and data protection,2019-03-08
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,"privacy, security","privacy, security",Right to privacy and data protection,2024-05-09
"Seguridad, privacidad, datos personales, regulación",Microsoft Warns Foreign Disinformation Is Hitting the US Election From All Directions,https://www.wired.com/story/microsoft-russia-china-iran-election-disinformation/,security,security,Right to privacy and data protection,2022-01-31
"Seguridad, privacidad, datos personales, regulación","Nigeria Drops Charges Against Tigran Gambaryan, Jailed Binance Exec and Former IRS Agent",https://www.wired.com/story/tigran-gambaryan-charges-dropped-nigeria/,security,security,Right to privacy and data protection,2022-08-18
"Seguridad, privacidad, datos personales, regulación",The Best iPhone 16 Cases and Accessories,https://www.wired.com/gallery/best-iphone-16-cases-and-accessories/,privacy,privacy,Right to privacy and data protection,2020-11-01
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,"privacy, security","privacy, security",Right to privacy and data protection,2020-06-09
"Seguridad, privacidad, datos personales, regulación",The Best 75 October Prime Day Deals You Can Still Snag,https://www.wired.com/story/best-prime-day-deals-october-2024-1/,security,security,Right to privacy and data protection,2021-04-13
"Seguridad, privacidad, datos personales, regulación",Shirley Ayorkor Botchwey appointed Commonwealth secretary general,https://www.theguardian.com/world/2024/oct/26/shirley-ayorkor-botchwey-appointed-commonwealth-secretary-general,"privacy, security","privacy, security",Right to privacy and data protection,2024-08-10
"Seguridad, privacidad, datos personales, regulación",Mozambique ruling party declared winner of election marred by killings,https://www.theguardian.com/world/2024/oct/24/mozambique-ruling-party-daniel-chapo-winner-presidential-election,security,security,Right to privacy and data protection,2022-09-22
"Seguridad, privacidad, datos personales, regulación","Four in 10 deaths in war zones last year were women, UN report finds",https://www.theguardian.com/global-development/2024/oct/23/un-women-report-civilian-deaths-children-war-zones-2023-access-healthcare,security,security,Right to privacy and data protection,2020-05-05
"Derechos humanos, Inclusión, discriminación, social, impacto",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,human rights,security,Right to privacy and data protection,2023-07-05
"Seguridad, privacidad, datos personales, regulación",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,security,security,Right to privacy and data protection,2022-01-16
"Seguridad, privacidad, datos personales, regulación",Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,security,security,Right to privacy and data protection,2021-02-20
"Seguridad, privacidad, datos personales, regulación",Bolivia’s Evo Morales says his vehicle hit by gunfire as political tension rises,https://www.theguardian.com/world/2024/oct/27/bolivias-evo-morales-vehicle-gunfire-political-tension-rises,security,security,Right to privacy and data protection,2024-10-12
"Seguridad, privacidad, datos personales, regulación",Venezuelan opposition says detained activist has been murdered,https://www.theguardian.com/world/2024/oct/25/venezuelan-opposition-says-detained-activist-has-been-murdered,security,security,Right to privacy and data protection,2019-03-14
"Seguridad, privacidad, datos personales, regulación",China vows to take ‘countermeasures’ over US and Taiwan $2bn arms deal,https://www.theguardian.com/world/2024/oct/27/us-taiwan-arms-deal-china-vows-countermeasures-nasams,security,security,Right to privacy and data protection,2023-10-24
"Seguridad, privacidad, datos personales, regulación",Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,security,security,Right to privacy and data protection,2024-11-17
"Seguridad, privacidad, datos personales, regulación",‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,privacy,privacy,Right to privacy and data protection,2021-11-10
"Seguridad, privacidad, datos personales, regulación","Labor lost Queensland election partly because it was obsessed with the Greens, Chandler-Mather says",https://www.theguardian.com/australia-news/2024/oct/28/labor-lost-queensland-election-partly-because-it-was-obsessed-with-the-greens-chandler-mather-says,privacy,privacy,Right to privacy and data protection,2024-12-07
"Seguridad, privacidad, datos personales, regulación",Woman bitten by snake found alive after week-long search in remote Snowy Mountains,https://www.theguardian.com/australia-news/2024/oct/27/woman-bitten-by-snake-found-alive-after-week-long-search-in-remote-snowy-mountains,privacy,privacy,Right to privacy and data protection,2024-02-17
"Seguridad, privacidad, datos personales, regulación",New Queensland premier David Crisafulli vows to legislate ‘adult time for adult crime’ policy by Christmas,https://www.theguardian.com/australia-news/2024/oct/27/new-queensland-premier-david-crisafulli-vows-to-legislate-adult-time-for-adult-policy-by-christmas,"privacy, policy",privacy,Right to privacy and data protection,2021-01-13
"Seguridad, privacidad, datos personales, regulación",Labor accuses Peter Dutton of trying to ‘force nuclear energy on Queenslanders’,https://www.theguardian.com/australia-news/2024/oct/27/labor-accuses-peter-dutton-of-trying-force-nuclear-energy-on-queenslanders,privacy,privacy,Right to privacy and data protection,2022-06-01
"Seguridad, privacidad, datos personales, regulación",Georgia’s ruling pro-Russia party retains power in blow to EU aspirations,https://www.theguardian.com/world/2024/oct/27/georgia-election-calls-for-protests-as-ruling-pro-russia-party-declared-winner,security,security,Right to privacy and data protection,2023-08-19
"Seguridad, privacidad, datos personales, regulación",Scheme to boost French school trips to Britain ‘at risk’ under new UK entry rules,https://www.theguardian.com/politics/2024/oct/27/french-school-trips-scheme-uk-new-entry-rules-brexit,privacy,privacy,Right to privacy and data protection,2021-09-11
"Seguridad, privacidad, datos personales, regulación","Who is Bidzina Ivanishvili, the shadowy billionaire behind Georgia’s pivot to Russia?",https://www.theguardian.com/world/2024/oct/27/who-is-bidzina-ivanishvili-the-shadowy-billionaire-founder-of-georgian-dream,security,security,Right to privacy and data protection,2017-07-08
"Seguridad, privacidad, datos personales, regulación",Man dies while trying to cross Channel to UK,https://www.theguardian.com/uk-news/2024/oct/27/man-dies-cross-channel-uk-france,security,security,Right to privacy and data protection,2022-02-02
"Seguridad, privacidad, datos personales, regulación",Georgia’s ruling party leading in pivotal election ahead of pro-EU opposition,https://www.theguardian.com/world/2024/oct/26/georgias-ruling-party-and-pro-western-opposition-both-claim-election-victory,privacy,privacy,Right to privacy and data protection,2019-09-13
"Seguridad, privacidad, datos personales, regulación",Middle East crisis live: one killed and several injured after truck hits bus stop in Israel; protesters disrupt speech by Netanyahu,https://www.theguardian.com/world/live/2024/oct/27/middle-east-crisis-live-iran-supreme-leader-expected-to-speak-after-israeli-airstrikes-at-least-40-reported-killed-in-gaza,security,security,Right to privacy and data protection,2023-12-08
"Seguridad, privacidad, datos personales, regulación",Iran’s supreme leader says military should decide how to respond to Israeli attack,https://www.theguardian.com/world/2024/oct/27/iran-supreme-leader-ayatollah-ali-khamenei-israel-attack,security,security,Right to privacy and data protection,2020-04-22
"Seguridad, privacidad, datos personales, regulación",Southern Beirut hit by airstrikes – as it happened,https://www.theguardian.com/world/live/2024/oct/26/middle-east-crisis-live-israel-airstrikes-iran-lebanon-gaza-hamas-hezbollah-latest-updates,security,security,Right to privacy and data protection,2022-10-06
"Seguridad, privacidad, datos personales, regulación",Joe Biden says he hopes latest Israeli strike on Iran will end escalation,https://www.theguardian.com/world/2024/oct/26/joe-biden-says-he-hopes-latest-israeli-strike-on-iran-will-end-escalation,"privacy, security","privacy, security",Right to privacy and data protection,2019-07-01
"Seguridad, privacidad, datos personales, regulación",Israelis told to urgently leave Sri Lankan tourist areas after terrorist threat,https://www.theguardian.com/world/2024/oct/23/israelis-told-to-urgently-leave-sri-lankan-tourist-areas-arugam-bay-after-terrorist-threat,security,security,Right to privacy and data protection,2023-07-09
"Seguridad, privacidad, datos personales, regulación",Tuesday briefing: Canada puts India ‘on notice’ as row over alleged killing of Sikh activists escalates,https://www.theguardian.com/world/2024/oct/22/tuesday-briefing-how-canada-and-indias-year-long-diplomatic-row-has-escalated,"privacy, security","privacy, security",Right to privacy and data protection,2021-01-20
"Seguridad, privacidad, datos personales, regulación",Regulators urged to examine UK business dealings with Bangladeshi ex-minister,https://www.theguardian.com/business/2024/oct/22/regulators-urged-to-examine-uk-business-dealings-with-bangladeshi-ex-minister,privacy,privacy,Right to privacy and data protection,2024-04-21
"Seguridad, privacidad, datos personales, regulación",India’s airline industry in chaos after 90 hoax bomb threats in a week,https://www.theguardian.com/world/2024/oct/21/india-airline-industry-in-chaos-after-90-hoax-bomb-threats-in-a-week,security,security,Right to privacy and data protection,2023-06-09
"Seguridad, privacidad, datos personales, regulación","Labour should ‘invest big’ in arts and culture projects, says top economist",https://www.theguardian.com/uk-news/2024/oct/27/labour-investment-uk-arts-and-culture-andy-haldane-rsa,privacy,privacy,Right to privacy and data protection,2024-02-17
"Seguridad, privacidad, datos personales, regulación",David Amess’s daughter says Prevent anti-terror scheme ‘isn’t fit for purpose’,https://www.theguardian.com/uk-news/2024/oct/27/david-amess-daughter-prevent-anti-terror-scheme-not-fit-for-purpose,security,security,Right to privacy and data protection,2022-03-24
"Seguridad, privacidad, datos personales, regulación",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,privacy,privacy,Right to privacy and data protection,2024-06-22
"Seguridad, privacidad, datos personales, regulación",Rachel Reeves could make it easier for pubs to sell beers from local breweries,https://www.theguardian.com/business/2024/oct/27/rachel-reeves-could-easier-pubs-sell-beers-local-breweries,privacy,privacy,Right to privacy and data protection,2022-07-31
"Seguridad, privacidad, datos personales, regulación",‘It is about people’s love of the river’: swimming group fighting for rights in the Avon,https://www.theguardian.com/environment/2024/oct/27/swimming-group-fighting-rights-avon-river,privacy,privacy,Right to privacy and data protection,2020-01-23
"Seguridad, privacidad, datos personales, regulación",‘If I had the power I’d destroy the whole thing’: what went wrong with the ghost town of Disney-style castles?,https://www.theguardian.com/world/2024/oct/26/what-went-wrong-with-ghost-town-disney-style-castles-turkey,"privacy, security","privacy, security",Right to privacy and data protection,2021-09-20
"Seguridad, privacidad, datos personales, regulación",Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,"privacy, security","privacy, security",Right to privacy and data protection,2023-11-02
"Seguridad, privacidad, datos personales, regulación","The weirdest thing about stripping naked with 5,500 people? It didn’t feel weird at all",https://www.theguardian.com/artanddesign/2024/oct/27/naked-spencer-tunick-rising-tide-nude-photo-exhibition,privacy,privacy,Right to privacy and data protection,2024-05-27
"Seguridad, privacidad, datos personales, regulación",Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,privacy,privacy,Right to privacy and data protection,2023-12-18
"Seguridad, privacidad, datos personales, regulación",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,privacy,privacy,Right to privacy and data protection,2022-04-04
"Seguridad, privacidad, datos personales, regulación",Tesla adds close to $150bn in market value on best day in over a decade,https://www.theguardian.com/technology/2024/oct/24/tesla-shares-elon-musk,privacy,privacy,Right to privacy and data protection,2018-01-28
"Seguridad, privacidad, datos personales, regulación",How to talk to your family and friends about not posting photos of your kids,https://www.theguardian.com/technology/2024/oct/24/posting-children-online-social-media-family-conversation,privacy,privacy,Right to privacy and data protection,2016-10-20
"Seguridad, privacidad, datos personales, regulación",Intel wins lengthy EU legal battle over £880m competition fine,https://www.theguardian.com/technology/2024/oct/24/intel-legal-battle-against-eu-880m-fine-competition,privacy,privacy,Right to privacy and data protection,2020-09-22
"Seguridad, privacidad, datos personales, regulación",Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,privacy,privacy,Right to privacy and data protection,2018-02-09
"Seguridad, privacidad, datos personales, regulación",Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance,"privacy, security","privacy, security",Right to privacy and data protection,2023-09-05
"Seguridad, privacidad, datos personales, regulación",Russia’s FSB protected Evil Corp gang that carried out Nato cyber-attacks,https://www.theguardian.com/technology/2024/oct/01/russian-gang-evil-corp-nato-cyber-attacks-protection-fsb-sanctions,"privacy, security","privacy, security",Right to privacy and data protection,2021-12-28
"Seguridad, privacidad, datos personales, regulación",Justice department charges Iranian operatives in Trump campaign hack,https://www.theguardian.com/us-news/2024/sep/27/charges-iran-trump-campaign-hack,security,security,Right to privacy and data protection,2023-04-23
"Seguridad, privacidad, datos personales, regulación",Trump campaign’s suspected Iranian hack may still be happening,https://www.theguardian.com/us-news/2024/sep/24/trump-campaign-iran-hack,"privacy, security","privacy, security",Right to privacy and data protection,2021-04-12
"Seguridad, privacidad, datos personales, regulación","Iran sent hacked Trump documents to Biden campaign, FBI says",https://www.theguardian.com/us-news/2024/sep/19/iran-sent-hacked-trump-documents-to-biden-campaign-fbi-says,security,security,Right to privacy and data protection,2021-08-31
"Seguridad, privacidad, datos personales, regulación",Sweden warns of heightened risk of Russian sabotage,https://www.theguardian.com/world/article/2024/aug/29/sweden-warns-of-heightened-risk-of-russian-sabotage,"privacy, security","privacy, security",Right to privacy and data protection,2022-12-23
"Seguridad, privacidad, datos personales, regulación",‘Serial meets Twin Peaks’ in a true crime tale from Adam Buxton,https://www.theguardian.com/tv-and-radio/2024/oct/24/hear-here-up-in-smoke-podcast,privacy,privacy,Right to privacy and data protection,2018-07-28
"Seguridad, privacidad, datos personales, regulación",‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,privacy,privacy,Right to privacy and data protection,2021-06-24
"Seguridad, privacidad, datos personales, regulación",Elon Musk hopes Trump victory will help his $44bn Twitter bet pay off,https://www.theguardian.com/technology/2024/oct/27/elon-musk-hopes-trump-victory-will-help-his-44bn-twitter-bet-pay-off,privacy,privacy,Right to privacy and data protection,2024-12-02
"Seguridad, privacidad, datos personales, regulación","As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,privacy,privacy,Right to privacy and data protection,2023-08-19
"Seguridad, privacidad, datos personales, regulación","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth,privacy,privacy,Right to privacy and data protection,2020-12-23
"Seguridad, privacidad, datos personales, regulación","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth#comments,privacy,privacy,Right to privacy and data protection,2022-07-16
"Seguridad, privacidad, datos personales, regulación",Pushing Buttons: Is there even any point in making more powerful games consoles?,https://www.theguardian.com/games/2024/oct/23/is-there-even-any-point-in-making-more-powerful-games-consoles,privacy,privacy,Right to privacy and data protection,2019-02-24
"Seguridad, privacidad, datos personales, regulación","Fear the Spotlight review – engrossing, eerie and unexpectedly thought-provoking horror",https://www.theguardian.com/games/2024/oct/23/fear-the-spotlight-review-cozy-game-pals-blumhouse-games,privacy,privacy,Right to privacy and data protection,2021-08-02
"Seguridad, privacidad, datos personales, regulación",‘I am valued here’: the extraordinary film that recreates a disabled boy’s rich digital life,https://www.theguardian.com/film/2024/oct/22/ibelin-film-mats-steen-world-of-warcraft,privacy,privacy,Right to privacy and data protection,2019-09-22
"Seguridad, privacidad, datos personales, regulación",Humanist chaplain Greg Epstein: ‘Our bowed interactions with our phones look like worship’,https://www.theguardian.com/books/2024/oct/27/greg-epstein-tech-agnostic-harvard,privacy,privacy,Right to privacy and data protection,2021-09-24
"Seguridad, privacidad, datos personales, regulación","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies,privacy,privacy,Right to privacy and data protection,2021-05-14
"Seguridad, privacidad, datos personales, regulación","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies#comments,privacy,privacy,Right to privacy and data protection,2016-11-06
"Seguridad, privacidad, datos personales, regulación",Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,"privacy, security","privacy, security",Right to privacy and data protection,2024-12-19
"Seguridad, privacidad, datos personales, regulación","The best Apple iPhones in 2024 – tested, reviewed and ranked",https://www.theguardian.com/technology/article/2024/jul/08/the-best-apple-iphones-in-2024-tested-reviewed-and-ranked,security,security,Right to privacy and data protection,2021-02-14
"Seguridad, privacidad, datos personales, regulación",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research,privacy,privacy,Right to privacy and data protection,2020-12-24
"Seguridad, privacidad, datos personales, regulación",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research#comments,privacy,privacy,Right to privacy and data protection,2022-05-01
"Seguridad, privacidad, datos personales, regulación",TechScape: Elon Musk is stumping hard for Donald Trump,https://www.theguardian.com/global/2024/oct/14/elon-musk-stumping-for-trump,privacy,privacy,Right to privacy and data protection,2022-05-30
"Seguridad, privacidad, datos personales, regulación",Opt out: how to protect your baby’s photos on the internet,https://www.theguardian.com/technology/2024/oct/10/protecting-your-child-photos-online-privacy,"data protection, privacy, security","privacy, security, data protection",Right to privacy and data protection,2022-09-22
"Seguridad, privacidad, datos personales, regulación",TechScape: An elite Silicon Valley school tests a tech fast,https://www.theguardian.com/technology/2024/oct/08/techscape-silicon-valley-school-tech-fast-ai-training,privacy,privacy,Right to privacy and data protection,2020-08-01
"Seguridad, privacidad, datos personales, regulación",'It's a unique language spoken by two people': The twins who created their own language,https://www.bbc.com/future/article/20241025-do-twins-have-a-secret-language,security,security,Right to privacy and data protection,2021-06-07
Beneficios y usos,"Trae Stephens Has Built AI Weapons and Worked for Donald Trump. As He Sees It, Jesus Would Approve",https://www.wired.com/story/big-interview-trae-stephens-has-built-ai-weapons-and-worked-for-donald-trump-as-he-sees-it-jesus-would-approve/,education,education,Awareness-raising and education,2023-04-23
Beneficios y usos,The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/,awareness,awareness,Awareness-raising and education,2020-10-13
Beneficios y usos,OceanGate Faces Federal Investigation a Year After the Titan Submersible Implosion,https://www.wired.com/story/oceangate-federal-investigation-titan-submersible-implosion/,education,education,Awareness-raising and education,2024-04-13
